;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
3781;2012;13;spring;no;1;moderate;26.24;30.305;73;0.0;278
3782;2012;10;autumn;no;0;moderate;16.4;20.455;87;8.9981;287
3783;2011;14;spring;no;1;good;25.42;31.06;53;6.0032;177
3784;2011;2;summer;no;1;good;24.6;28.79;78;0.0;2
3785;2012;10;winter;yes;0;moderate;5.74;6.82;59;12.998;126
3786;2011;10;spring;no;1;good;33.62;37.12;43;15.0013;90
3787;2011;10;spring;no;1;moderate;21.32;25.0;83;8.9981;130
3788;2011;7;summer;no;1;moderate;29.52;34.85;79;0.0;312
3789;2012;20;winter;no;1;moderate;13.12;16.665;87;8.9981;216
3790;2011;7;summer;no;1;bad;25.42;25.76;100;16.9979;108
3791;2011;15;autumn;no;1;bad;20.5;24.24;100;12.998;45
3792;2011;1;autumn;yes;0;good;19.68;23.485;88;0.0;34
3793;2012;14;winter;no;1;good;17.22;21.21;41;23.9994;134
3794;2011;5;winter;no;1;good;9.02;9.09;32;31.0009;4
3795;2011;13;autumn;no;0;moderate;16.4;20.455;82;22.0028;125
3796;2012;5;autumn;no;1;good;13.94;16.665;66;8.9981;40
3797;2012;2;autumn;no;1;moderate;16.4;20.455;66;22.0028;1
3798;2011;10;winter;no;1;good;7.38;8.335;43;16.9979;44
3799;2011;7;winter;no;1;good;8.2;9.09;59;22.0028;107
3800;2012;2;winter;no;1;good;18.86;22.725;63;26.0027;11
3801;2011;23;autumn;no;0;good;18.86;22.725;51;19.9995;67
3802;2012;0;winter;no;1;good;18.04;21.97;38;19.0012;31
3803;2011;14;winter;no;1;good;24.6;31.06;31;15.0013;81
3804;2011;4;spring;no;0;good;16.4;20.455;76;7.0015;17
3805;2011;0;summer;no;1;good;26.24;30.305;65;12.998;64
3806;2011;8;autumn;yes;0;good;12.3;13.635;42;23.9994;258
3807;2011;20;winter;no;0;moderate;13.12;15.15;39;16.9979;41
3808;2011;19;winter;no;1;good;9.84;12.88;48;7.0015;112
3809;2011;17;autumn;no;1;moderate;21.32;25.0;59;19.0012;324
3810;2011;14;spring;no;1;good;31.98;34.09;31;8.9981;145
3811;2012;17;spring;no;0;good;33.62;37.12;41;19.0012;521
3812;2012;0;autumn;no;0;good;13.94;17.425;81;6.0032;124
3813;2012;11;spring;no;0;good;25.42;31.06;57;7.0015;546
3814;2012;6;autumn;no;1;moderate;11.48;13.635;75;11.0014;84
3815;2012;6;summer;no;0;moderate;25.42;30.305;69;7.0015;20
3816;2012;23;winter;no;1;moderate;14.76;18.18;50;6.0032;57
3817;2012;11;spring;no;1;moderate;22.96;26.515;56;12.998;227
3818;2012;18;autumn;no;1;good;13.12;15.15;53;15.0013;546
3819;2011;13;spring;no;1;good;36.9;42.425;42;0.0;136
3820;2011;1;autumn;no;0;good;10.66;11.365;52;19.9995;35
3821;2011;8;summer;no;1;good;26.24;30.305;65;16.9979;564
3822;2012;20;spring;no;1;good;14.76;16.665;46;22.0028;235
3823;2012;4;spring;no;1;good;21.32;25.0;63;0.0;10
3824;2012;4;winter;no;0;moderate;17.22;21.21;94;0.0;2
3825;2012;12;summer;no;1;good;36.08;37.88;28;7.0015;331
3826;2011;17;autumn;no;1;good;18.04;21.97;54;11.0014;506
3827;2011;4;spring;no;0;good;24.6;27.275;88;6.0032;5
3828;2012;15;summer;no;1;good;33.62;37.88;46;15.0013;283
3829;2011;6;autumn;no;0;good;9.02;11.365;75;11.0014;7
3830;2011;11;spring;no;0;good;18.86;22.725;82;7.0015;250
3831;2012;4;spring;no;1;good;18.86;22.725;77;12.998;2
3832;2011;7;summer;no;0;moderate;27.06;29.545;89;12.998;24
3833;2012;16;autumn;no;0;bad;14.76;17.425;93;11.0014;253
3834;2011;12;spring;no;0;good;32.8;37.88;55;15.0013;347
3835;2012;20;winter;no;0;good;8.2;9.85;44;16.9979;103
3836;2012;23;spring;no;1;good;22.14;25.76;32;15.0013;82
3837;2011;2;winter;no;1;good;5.74;7.575;63;8.9981;1
3838;2011;8;summer;no;1;good;28.7;31.82;42;11.0014;492
3839;2012;19;winter;no;1;good;22.14;25.76;52;19.0012;335
3840;2011;9;autumn;no;1;moderate;14.76;17.425;81;12.998;164
3841;2012;22;spring;no;1;moderate;29.52;33.335;58;12.998;164
3842;2011;21;spring;no;0;good;18.04;21.97;88;12.998;95
3843;2012;11;autumn;no;1;moderate;15.58;19.695;66;16.9979;197
3844;2012;0;winter;no;1;moderate;12.3;16.665;87;0.0;34
3845;2012;19;autumn;yes;0;good;22.14;25.76;73;19.0012;353
3846;2011;22;winter;no;1;good;12.3;12.88;26;36.9974;48
3847;2012;17;spring;no;0;good;26.24;31.06;36;0.0;586
3848;2012;15;spring;no;1;good;29.52;32.575;32;32.9975;281
3849;2012;11;spring;no;0;good;18.04;21.97;24;19.9995;495
3850;2011;6;summer;no;0;moderate;25.42;27.275;94;6.0032;3
3851;2011;18;winter;no;0;good;6.56;6.82;40;22.0028;48
3852;2011;4;spring;no;1;moderate;9.84;11.365;93;16.9979;3
3853;2012;3;autumn;no;0;good;17.22;21.21;77;19.9995;28
3854;2011;5;summer;no;1;good;28.7;33.335;79;6.0032;15
3855;2012;0;winter;no;0;moderate;12.3;15.15;70;8.9981;53
3856;2011;22;spring;no;0;good;26.24;29.545;78;15.0013;130
3857;2011;1;summer;no;1;bad;25.42;27.275;94;7.0015;4
3858;2011;23;spring;no;1;moderate;21.32;25.0;59;8.9981;81
3859;2012;10;spring;no;1;moderate;27.06;30.305;78;19.0012;204
3860;2012;18;spring;no;1;good;22.14;25.76;26;8.9981;671
3861;2011;9;autumn;no;1;moderate;18.86;22.725;94;15.0013;204
3862;2011;17;autumn;no;0;good;21.32;25.0;27;22.0028;231
3863;2012;18;spring;no;1;good;32.8;37.88;55;11.0014;795
3864;2011;2;winter;no;1;moderate;6.56;7.575;55;12.998;3
3865;2012;18;autumn;no;0;good;14.76;18.18;50;7.0015;271
3866;2012;4;spring;no;0;moderate;22.14;25.76;68;12.998;9
3867;2011;16;autumn;no;1;good;24.6;31.06;43;15.0013;344
3868;2012;0;spring;no;1;moderate;23.78;27.275;88;0.0;39
3869;2011;11;winter;no;1;good;18.04;21.97;54;19.0012;86
3870;2011;8;summer;no;1;moderate;27.06;30.305;83;0.0;398
3871;2012;14;spring;no;0;moderate;19.68;23.485;55;15.0013;561
3872;2011;19;summer;no;1;bad;28.7;33.335;84;0.0;321
3873;2012;14;spring;no;1;good;27.06;31.06;34;8.9981;350
3874;2011;9;autumn;no;1;moderate;14.76;16.665;62;19.0012;280
3875;2012;1;spring;no;0;good;22.96;26.515;60;11.0014;88
3876;2012;16;winter;no;1;bad;16.4;20.455;58;19.9995;50
3877;2012;16;winter;no;1;good;21.32;25.0;27;19.0012;294
3878;2011;19;autumn;no;1;moderate;21.32;25.0;59;19.0012;287
3879;2012;10;autumn;no;1;good;14.76;16.665;50;22.0028;197
3880;2012;9;summer;no;1;good;32.8;37.12;49;11.0014;272
3881;2011;4;spring;no;1;moderate;22.96;26.515;64;8.9981;6
3882;2012;10;spring;no;0;good;18.86;22.725;51;11.0014;406
3883;2012;21;winter;no;1;good;13.12;16.665;66;6.0032;116
3884;2012;1;summer;no;0;good;30.34;34.85;70;8.9981;93
3885;2011;8;spring;no;0;bad;16.4;20.455;87;23.9994;45
3886;2012;23;summer;no;1;moderate;26.24;28.79;89;7.0015;103
3887;2012;11;summer;no;1;good;31.16;33.335;37;6.0032;274
3888;2011;4;winter;no;1;bad;9.02;10.605;93;19.0012;1
3889;2012;9;autumn;no;1;moderate;11.48;14.395;61;8.9981;285
3890;2011;23;spring;no;0;moderate;26.24;31.06;57;0.0;150
3891;2011;6;winter;no;1;bad;9.02;12.12;93;7.0015;18
3892;2011;7;winter;no;0;good;8.2;12.88;86;0.0;3
3893;2011;23;summer;no;1;good;20.5;24.24;59;0.0;126
3894;2012;12;summer;no;1;good;24.6;31.06;43;16.9979;313
3895;2011;7;winter;no;1;moderate;6.56;11.365;59;0.0;95
3896;2011;22;winter;no;0;good;16.4;20.455;37;22.0028;72
3897;2011;12;spring;no;1;good;31.16;33.335;25;31.0009;232
3898;2012;4;spring;no;0;good;22.96;26.515;88;7.0015;9
3899;2012;18;spring;no;1;good;28.7;32.575;54;31.0009;641
3900;2011;6;winter;no;1;good;6.56;6.82;43;23.9994;39
3901;2012;23;spring;no;1;good;22.14;25.76;49;8.9981;166
3902;2011;0;winter;no;1;moderate;8.2;9.85;55;12.998;12
3903;2011;10;winter;no;1;moderate;18.04;21.97;72;15.0013;95
3904;2012;4;summer;no;1;good;27.06;30.305;83;0.0;9
3905;2011;13;winter;no;1;good;9.84;11.365;56;12.998;97
3906;2012;16;spring;no;1;good;22.96;26.515;26;16.9979;463
3907;2012;10;winter;no;0;bad;9.02;12.12;93;7.0015;166
3908;2011;4;summer;no;1;good;26.24;29.545;78;11.0014;4
3909;2012;2;summer;no;1;good;27.06;12.12;61;8.9981;19
3910;2012;0;autumn;no;1;moderate;22.96;26.515;83;7.0015;56
3911;2011;15;summer;no;1;good;35.26;42.425;56;27.9993;146
3912;2012;9;spring;no;1;good;22.96;26.515;56;7.0015;361
3913;2011;22;summer;no;0;good;26.24;29.545;78;0.0;175
3914;2012;5;winter;no;0;good;10.66;13.635;75;7.0015;9
3915;2012;13;autumn;no;1;good;20.5;24.24;31;7.0015;291
3916;2012;14;autumn;no;1;moderate;29.52;34.09;70;11.0014;251
3917;2012;12;winter;no;1;good;17.22;21.21;38;19.9995;140
3918;2011;18;autumn;no;0;good;22.96;26.515;49;30.0026;328
3919;2011;0;winter;no;1;good;9.84;14.395;65;0.0;15
3920;2011;22;winter;no;0;moderate;8.2;10.605;49;8.9981;21
3921;2012;16;winter;no;1;good;17.22;21.21;38;12.998;231
3922;2011;19;summer;no;1;good;30.34;32.575;35;12.998;371
3923;2011;5;summer;no;1;moderate;20.5;24.24;77;12.998;28
3924;2011;13;spring;no;1;good;22.96;26.515;37;15.0013;159
3925;2012;19;autumn;no;0;good;22.96;26.515;64;15.0013;336
3926;2012;7;winter;no;0;good;9.02;10.605;44;16.9979;40
3927;2012;9;summer;no;1;good;31.16;36.365;66;7.0015;343
3928;2011;6;winter;no;1;good;9.02;10.605;55;16.9979;40
3929;2012;12;autumn;no;1;bad;15.58;19.695;62;11.0014;221
3930;2011;1;spring;no;1;good;13.94;16.665;71;12.998;10
3931;2012;6;autumn;no;1;good;9.02;10.605;55;19.9995;124
3932;2012;6;spring;no;1;good;23.78;27.275;60;19.0012;181
3933;2011;16;spring;no;0;bad;20.5;24.24;88;31.0009;33
3934;2012;22;summer;no;1;good;29.52;33.335;51;11.0014;254
3935;2011;0;autumn;no;0;moderate;10.66;13.635;81;7.0015;77
3936;2011;22;summer;no;0;good;20.5;24.24;72;15.0013;143
3937;2012;10;spring;no;1;bad;22.14;25.76;88;7.0015;91
3938;2011;23;winter;no;1;good;10.66;10.605;30;35.0008;22
3939;2012;18;summer;no;0;good;36.08;38.635;32;23.9994;370
3940;2011;13;summer;no;1;good;34.44;37.88;44;19.9995;151
3941;2012;4;winter;no;1;bad;16.4;20.455;66;19.0012;1
3942;2011;2;winter;no;1;moderate;8.2;9.85;69;15.0013;1
3943;2012;23;autumn;no;1;good;19.68;23.485;67;16.9979;96
3944;2012;0;autumn;no;0;moderate;12.3;15.91;87;6.0032;117
3945;2011;19;summer;no;1;good;30.34;33.335;48;12.998;376
3946;2012;0;winter;no;0;good;6.56;9.09;47;7.0015;44
3947;2012;19;spring;no;0;moderate;24.6;30.305;64;11.0014;383
3948;2012;13;autumn;no;1;good;14.76;16.665;43;16.9979;214
3949;2011;17;summer;no;1;good;29.52;33.335;54;16.9979;628
3950;2012;16;autumn;no;1;good;28.7;32.575;54;19.0012;497
3951;2012;21;spring;no;1;good;24.6;31.06;40;0.0;258
3952;2011;0;summer;no;0;bad;27.06;30.305;83;19.9995;90
3953;2012;14;summer;no;1;bad;24.6;25.76;94;31.0009;143
3954;2012;17;autumn;yes;0;good;22.96;26.515;64;19.0012;596
3955;2011;22;spring;no;1;good;18.86;22.725;72;15.0013;151
3956;2012;17;winter;no;1;good;17.22;21.21;38;16.9979;460
3957;2012;18;spring;no;1;good;29.52;32.575;32;30.0026;744
3958;2011;15;autumn;no;1;good;23.78;27.275;56;19.0012;194
3959;2011;18;spring;no;1;good;31.98;34.85;46;19.0012;551
3960;2011;11;winter;no;0;good;18.04;21.97;41;27.9993;181
3961;2012;18;spring;no;1;good;22.14;25.76;34;19.9995;646
3962;2011;13;summer;no;0;good;32.8;38.635;59;15.0013;421
3963;2012;9;summer;no;1;good;30.34;34.85;66;8.9981;331
3964;2011;12;summer;no;1;good;36.9;40.15;33;16.9979;168
3965;2011;2;winter;no;1;bad;13.94;15.91;0;16.9979;1
3966;2012;7;spring;no;1;bad;22.96;26.515;94;8.9981;92
3967;2012;17;spring;no;1;good;24.6;31.06;43;0.0;850
3968;2011;4;summer;no;0;good;23.78;27.275;94;6.0032;7
3969;2012;5;autumn;no;1;good;14.76;18.18;81;6.0032;35
3970;2012;21;spring;no;1;bad;19.68;23.485;41;27.9993;165
3971;2012;21;spring;no;1;good;22.14;25.76;45;0.0;243
3972;2012;11;winter;no;1;good;12.3;15.15;56;11.0014;138
3973;2012;19;spring;no;1;bad;25.42;28.03;88;23.9994;45
3974;2012;4;winter;no;0;moderate;4.1;2.275;46;47.9988;1
3975;2012;16;winter;no;1;good;29.52;31.82;25;12.998;356
3976;2011;20;winter;no;1;good;13.94;15.91;46;15.0013;129
3977;2012;16;spring;no;0;good;21.32;25.0;52;16.9979;511
3978;2012;8;autumn;no;1;moderate;14.76;16.665;66;19.9995;663
3979;2011;19;autumn;no;1;good;13.94;18.18;61;0.0;199
3980;2012;1;summer;no;0;good;31.16;36.365;70;11.0014;71
3981;2012;17;summer;no;0;good;39.36;42.425;26;8.9981;279
3982;2011;17;summer;no;1;bad;19.68;23.485;82;31.0009;261
3983;2012;22;autumn;no;1;good;13.94;17.425;66;7.0015;113
3984;2011;20;spring;no;0;bad;22.14;25.76;94;8.9981;157
3985;2011;4;autumn;no;1;moderate;9.84;9.85;60;31.0009;2
3986;2011;22;winter;no;1;moderate;13.94;16.665;0;8.9981;34
3987;2012;20;summer;no;1;moderate;30.34;34.85;70;8.9981;448
3988;2012;8;summer;no;1;good;27.88;31.82;61;12.998;682
3989;2011;5;autumn;no;1;good;19.68;23.485;44;26.0027;26
3990;2011;15;summer;no;1;good;31.98;35.605;49;16.9979;176
3991;2012;8;winter;no;1;good;17.22;21.21;94;8.9981;594
3992;2011;16;summer;no;1;good;31.16;33.335;33;8.9981;274
3993;2012;0;autumn;no;0;good;12.3;16.665;70;0.0;94
3994;2011;2;winter;no;1;bad;9.02;11.365;93;8.9981;3
3995;2012;23;summer;no;0;bad;31.98;35.605;52;11.0014;110
3996;2011;22;spring;no;1;good;21.32;25.0;55;19.0012;90
3997;2012;8;autumn;no;1;moderate;18.04;21.97;58;19.0012;759
3998;2012;15;summer;no;1;bad;24.6;27.275;88;16.9979;36
3999;2012;14;spring;no;0;good;34.44;36.365;30;8.9981;500
4000;2012;7;summer;no;1;moderate;27.88;31.82;89;7.0015;493
4001;2012;19;summer;yes;0;good;35.26;40.15;47;15.0013;432
4002;2011;16;winter;no;1;moderate;6.56;7.575;86;15.0013;76
4003;2011;12;autumn;no;1;good;20.5;24.24;51;12.998;179
4004;2012;12;summer;no;1;moderate;35.26;40.91;50;19.9995;338
4005;2012;13;autumn;no;1;good;17.22;21.21;38;12.998;278
4006;2011;11;winter;no;0;good;18.04;21.97;16;39.0007;123
4007;2012;11;winter;no;1;good;18.04;21.97;44;15.0013;150
4008;2012;1;spring;no;0;moderate;22.14;25.76;83;15.0013;121
4009;2012;3;summer;no;1;good;26.24;12.12;65;7.0015;6
4010;2011;7;summer;no;0;good;24.6;27.275;88;8.9981;52
4011;2011;3;summer;no;1;good;27.06;31.06;74;15.0013;8
4012;2011;16;summer;no;1;good;32.8;37.12;49;16.9979;330
4013;2012;17;summer;no;1;good;32.8;37.12;49;11.0014;837
4014;2011;14;winter;no;1;moderate;8.2;9.85;40;15.0013;47
4015;2011;22;autumn;no;1;moderate;14.76;17.425;57;11.0014;107
4016;2012;3;autumn;no;0;moderate;14.76;18.18;93;7.0015;29
4017;2012;7;summer;no;0;moderate;30.34;34.09;58;8.9981;66
4018;2011;8;winter;no;1;moderate;4.92;6.06;50;19.0012;188
4019;2011;8;summer;no;1;good;28.7;32.575;65;15.0013;454
4020;2012;16;autumn;no;0;moderate;14.76;16.665;46;22.0028;400
4021;2011;4;summer;no;0;good;18.04;21.97;77;15.0013;1
4022;2012;1;autumn;no;1;moderate;22.14;25.76;77;7.0015;11
4023;2011;13;spring;no;1;good;18.86;22.725;38;32.9975;112
4024;2012;21;spring;no;0;good;25.42;31.06;43;11.0014;246
4025;2012;20;autumn;no;1;moderate;13.12;15.15;49;22.0028;256
4026;2012;19;autumn;no;1;good;21.32;25.0;77;19.0012;427
4027;2012;12;summer;no;1;moderate;25.42;30.305;69;12.998;295
4028;2012;0;autumn;no;1;good;9.84;12.88;70;7.0015;48
4029;2011;13;spring;no;0;good;31.98;37.12;59;19.0012;373
4030;2011;18;spring;no;1;bad;21.32;25.0;88;11.0014;398
4031;2012;22;winter;no;1;good;9.84;10.605;35;22.0028;78
4032;2012;9;winter;no;1;bad;15.58;19.695;87;0.0;228
4033;2012;0;autumn;no;1;moderate;17.22;21.21;82;11.0014;21
4034;2011;7;autumn;no;1;good;12.3;16.665;87;0.0;300
4035;2011;2;autumn;no;1;good;18.86;22.725;67;12.998;10
4036;2011;3;autumn;no;1;good;18.04;21.97;94;6.0032;1
4037;2012;21;autumn;no;1;moderate;9.84;12.12;60;8.9981;191
4038;2011;7;summer;no;1;good;24.6;28.79;78;0.0;342
4039;2011;8;autumn;no;0;good;18.86;22.725;59;19.0012;125
4040;2011;10;autumn;no;1;moderate;13.94;15.15;61;22.0028;81
4041;2012;19;summer;no;1;moderate;25.42;29.545;73;7.0015;486
4042;2012;1;spring;no;1;good;18.86;22.725;59;0.0;11
4043;2012;22;winter;no;0;good;22.14;25.76;68;0.0;211
4044;2012;14;summer;no;1;good;33.62;37.12;41;15.0013;255
4045;2012;23;winter;no;0;moderate;9.84;12.12;87;8.9981;70
4046;2011;19;spring;no;0;good;22.96;26.515;43;12.998;267
4047;2012;5;winter;no;0;good;9.02;10.605;42;19.0012;10
4048;2011;10;autumn;no;1;bad;18.04;21.97;100;6.0032;33
4049;2012;19;winter;no;1;good;22.14;25.76;42;23.9994;361
4050;2011;9;summer;no;0;good;26.24;29.545;78;19.9995;207
4051;2012;11;spring;no;1;good;17.22;21.21;47;19.9995;224
4052;2012;19;spring;no;1;good;22.14;25.76;24;11.0014;427
4053;2012;2;spring;no;1;good;20.5;24.24;68;0.0;11
4054;2012;11;autumn;no;1;good;22.14;25.76;37;23.9994;313
4055;2012;7;spring;no;1;good;24.6;31.06;43;16.9979;461
4056;2012;23;spring;no;1;good;24.6;28.03;83;6.0032;256
4057;2012;17;spring;no;1;good;32.8;37.88;55;12.998;811
4058;2011;14;summer;no;0;good;30.34;34.09;55;19.0012;359
4059;2012;19;spring;no;1;good;28.7;32.575;54;8.9981;487
4060;2011;23;autumn;no;1;good;18.86;22.725;59;11.0014;95
4061;2011;17;spring;no;1;good;30.34;33.335;48;35.0008;452
4062;2012;12;winter;no;1;good;17.22;21.21;82;0.0;148
4063;2011;12;spring;no;0;good;18.04;21.97;38;19.0012;313
4064;2012;0;winter;no;1;good;9.84;11.365;60;15.0013;15
4065;2012;22;spring;no;0;bad;20.5;24.24;63;7.0015;68
4066;2011;8;summer;yes;0;good;28.7;33.335;74;7.0015;86
4067;2011;20;winter;no;1;moderate;13.94;15.91;71;19.0012;88
4068;2012;19;winter;no;1;good;10.66;12.12;38;19.0012;206
4069;2012;4;spring;no;1;good;15.58;19.695;43;19.0012;1
4070;2012;22;spring;no;1;good;22.96;26.515;52;7.0015;193
4071;2012;19;autumn;no;1;good;19.68;23.485;48;0.0;531
4072;2012;1;summer;no;0;good;29.52;35.605;84;12.998;122
4073;2011;21;winter;no;1;moderate;12.3;14.395;70;15.0013;70
4074;2012;17;autumn;no;1;good;15.58;19.695;40;22.0028;638
4075;2011;23;summer;no;1;good;28.7;32.575;65;19.0012;105
4076;2012;9;summer;no;1;moderate;28.7;33.335;74;8.9981;328
4077;2012;13;winter;yes;0;good;12.3;13.635;36;19.9995;176
4078;2012;8;winter;no;1;good;12.3;15.91;49;0.0;529
4079;2012;3;winter;no;1;good;12.3;13.635;56;23.9994;3
4080;2011;3;summer;no;1;good;27.88;31.82;79;7.0015;6
4081;2011;16;winter;no;0;bad;14.76;16.665;100;19.0012;11
4082;2012;3;autumn;no;1;good;14.76;18.18;76;6.0032;6
4083;2011;21;autumn;no;1;good;25.42;28.79;83;12.998;123
4084;2011;5;winter;no;0;good;14.76;17.425;62;8.9981;3
4085;2012;23;summer;no;1;good;28.7;32.575;54;7.0015;226
4086;2012;2;summer;no;1;good;27.88;31.82;65;0.0;8
4087;2011;17;summer;no;1;good;32.8;40.15;66;0.0;513
4088;2011;7;summer;no;1;good;31.16;34.85;55;12.998;330
4089;2011;8;autumn;no;1;moderate;16.4;20.455;94;6.0032;436
4090;2011;0;autumn;no;1;moderate;16.4;20.455;82;0.0;43
4091;2012;6;summer;no;1;good;20.5;24.24;72;8.9981;180
4092;2012;14;summer;no;0;good;31.16;33.335;37;19.0012;598
4093;2011;4;spring;no;0;moderate;25.42;30.305;65;11.0014;12
4094;2012;8;autumn;no;0;good;12.3;14.395;75;16.9979;119
4095;2012;0;autumn;no;1;good;9.84;12.88;60;7.0015;19
4096;2012;22;autumn;no;0;moderate;12.3;16.665;87;0.0;147
4097;2012;1;summer;no;1;moderate;27.06;31.06;61;0.0;21
4098;2012;4;spring;no;1;bad;22.96;26.515;94;0.0;5
4099;2012;20;autumn;no;1;good;14.76;16.665;50;16.9979;268
4100;2012;23;autumn;no;1;good;9.84;12.12;70;8.9981;87
4101;2012;9;winter;no;0;bad;9.02;12.12;93;7.0015;90
4102;2012;8;autumn;yes;0;moderate;14.76;17.425;71;15.0013;397
4103;2012;4;spring;no;1;good;22.14;25.76;88;0.0;4
4104;2012;19;summer;no;1;moderate;31.16;35.605;62;7.0015;516
4105;2012;9;autumn;no;1;moderate;14.76;16.665;66;16.9979;278
4106;2011;17;winter;no;0;good;18.86;22.725;44;22.0028;213
4107;2011;14;winter;no;0;good;13.94;17.425;46;6.0032;161
4108;2012;18;autumn;no;0;good;23.78;27.275;60;16.9979;453
4109;2012;6;winter;no;0;moderate;12.3;16.665;52;0.0;2
4110;2011;15;summer;no;1;good;31.16;33.335;33;19.9995;180
4111;2012;9;spring;no;1;bad;19.68;23.485;44;19.9995;265
4112;2012;11;spring;no;1;good;23.78;27.275;49;15.0013;279
4113;2011;6;spring;no;1;good;24.6;28.79;78;8.9981;126
4114;2012;6;autumn;no;1;moderate;14.76;16.665;66;16.9979;131
4115;2011;8;spring;no;0;moderate;13.12;15.15;93;11.0014;54
4116;2011;5;winter;no;0;moderate;12.3;15.15;100;8.9981;3
4117;2011;23;winter;no;1;good;5.74;5.305;59;27.9993;20
4118;2012;20;summer;no;1;good;30.34;34.85;70;16.9979;385
4119;2012;1;spring;no;0;moderate;22.14;25.76;68;8.9981;94
4120;2011;6;summer;no;1;good;28.7;33.335;74;7.0015;102
4121;2012;22;summer;no;1;good;27.88;31.82;79;12.998;177
4122;2011;0;spring;no;1;bad;21.32;25.0;77;11.0014;27
4123;2011;13;summer;no;0;good;32.8;36.365;46;19.9995;367
4124;2012;9;spring;no;1;moderate;22.96;26.515;88;0.0;315
4125;2012;19;autumn;no;1;moderate;22.96;26.515;46;39.0007;566
4126;2012;0;spring;no;1;good;24.6;28.79;78;22.0028;89
4127;2012;3;winter;no;0;good;10.66;11.365;41;19.9995;16
4128;2012;0;winter;no;0;good;10.66;14.395;44;6.0032;69
4129;2011;16;spring;no;1;good;24.6;29.545;73;12.998;294
4130;2011;18;summer;no;1;good;28.7;33.335;74;19.9995;523
4131;2012;7;winter;no;1;moderate;9.84;12.88;60;6.0032;280
4132;2012;18;summer;no;1;bad;31.16;35.605;62;15.0013;891
4133;2011;13;autumn;no;0;good;13.94;15.15;34;27.9993;286
4134;2012;20;spring;no;1;good;20.5;24.24;29;8.9981;286
4135;2012;20;winter;no;1;good;12.3;15.15;42;11.0014;214
4136;2012;18;summer;no;1;good;27.06;31.06;44;16.9979;977
4137;2012;18;spring;no;1;moderate;17.22;21.21;77;0.0;505
4138;2011;2;summer;no;1;good;27.06;31.06;69;0.0;6
4139;2011;21;winter;no;1;good;5.74;6.06;46;19.9995;40
4140;2012;10;summer;no;0;good;28.7;32.575;51;11.0014;328
4141;2011;21;autumn;no;0;good;14.76;17.425;71;15.0013;88
4142;2011;9;summer;no;1;moderate;25.42;25.76;100;16.9979;69
4143;2011;9;winter;no;0;good;17.22;21.21;44;31.0009;76
4144;2012;8;spring;no;0;good;22.96;26.515;64;11.0014;156
4145;2011;14;winter;no;1;good;9.84;12.88;21;7.0015;78
4146;2011;21;spring;no;0;good;27.06;30.305;83;7.0015;140
4147;2012;4;winter;no;1;good;9.02;12.12;64;7.0015;4
4148;2012;14;autumn;no;1;moderate;22.14;25.76;64;12.998;244
4149;2011;14;summer;no;0;good;30.34;34.85;70;12.998;370
4150;2012;10;summer;no;0;good;33.62;38.635;57;12.998;396
4151;2011;14;summer;no;1;good;28.7;32.575;51;12.998;265
4152;2011;13;summer;no;0;moderate;32.8;38.635;59;22.0028;441
4153;2012;14;winter;no;1;good;23.78;27.275;35;15.0013;211
4154;2012;16;autumn;no;0;moderate;18.04;21.97;67;7.0015;443
4155;2011;18;winter;no;1;moderate;13.94;16.665;66;8.9981;175
4156;2011;10;winter;no;1;moderate;9.02;13.635;100;0.0;61
4157;2012;16;autumn;no;0;good;16.4;20.455;40;22.0028;435
4158;2012;11;autumn;no;1;moderate;13.12;15.91;76;12.998;203
4159;2011;22;autumn;no;0;good;22.96;26.515;49;27.9993;130
4160;2011;9;autumn;no;1;moderate;17.22;21.21;71;31.0009;254
4161;2012;11;spring;no;0;good;27.06;31.06;39;11.0014;566
4162;2011;23;summer;no;1;good;26.24;30.305;69;15.0013;88
4163;2012;16;autumn;no;1;moderate;14.76;17.425;57;12.998;342
4164;2011;12;autumn;no;0;good;10.66;15.15;35;0.0;288
4165;2012;18;autumn;no;0;bad;15.58;19.695;82;7.0015;107
4166;2011;9;summer;no;0;good;27.06;31.06;74;0.0;227
4167;2011;8;winter;no;1;good;10.66;14.395;70;6.0032;282
4168;2012;19;winter;no;1;good;18.86;22.725;33;19.0012;272
4169;2012;6;winter;no;1;good;12.3;15.15;61;8.9981;95
4170;2012;3;summer;no;0;good;30.34;35.605;74;8.9981;31
4171;2012;23;summer;no;1;good;29.52;34.09;70;19.0012;192
4172;2012;12;winter;no;1;moderate;22.96;26.515;60;30.0026;251
4173;2011;5;winter;no;1;bad;5.74;10.605;93;0.0;3
4174;2011;11;summer;no;1;good;33.62;38.635;52;11.0014;125
4175;2012;15;winter;no;0;good;16.4;20.455;37;19.0012;330
4176;2012;3;winter;no;0;good;13.94;16.665;42;8.9981;32
4177;2012;11;autumn;no;1;moderate;13.12;14.395;51;23.9994;147
